batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,2500,2752.541,374487.486,599.8422,1651090.1769,0.0016,2225.3571,54.4643
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,2500,2696.9638,382204.6636,599.8774,1617847.5667,0.0016,2271.2222,58.1111
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,1,2500,2771.3445,371946.5951,600.88,1665245.4837,0.0016,2220.0,62.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,1,2500,2781.2625,370620.2378,600.5078,1670169.8553,0.0016,2220.9643,63.4643
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,64,1,2500,2807.0003,367221.9615,601.6423,1688810.0317,0.0016,2222.2273,65.7273
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,128,1,2500,2796.7487,368568.0314,600.266,1678793.136,0.0016,2205.0,68.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,256,1,2500,2816.4797,365986.007,600.3639,1690912.7036,0.0016,2208.75,69.0714
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,512,1,2500,2817.3499,365872.9581,600.3951,1691523.1969,0.0016,2199.7586,70.5862
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1024,1,2500,2845.6909,362229.1328,596.573,1697662.3639,0.0016,2205.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2048,1,2500,2847.5822,361988.5493,600.756,1710702.0946,0.0017,2197.0,74.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4096,1,2500,2897.2601,355781.7123,602.4713,1745516.1416,0.0017,2212.0,74.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8192,1,2500,2934.5041,351266.2113,600.417,1761926.1716,0.0017,2212.0,75.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16384,1,2500,3071.079,335644.9478,600.535,1844290.4278,0.0018,2250.0,76.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32768,1,2500,3321.2724,310360.6198,599.337,1990561.4178,0.0019,2295.0,77.0
