batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,128,0,50,445.86,46238.375,505.7797,225506.9348,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,256,0,50,445.5304,46272.5837,505.2641,225110.5246,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,512,0,50,445.4841,46277.3981,506.7078,225730.2361,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,1024,0,50,445.1108,46316.2083,507.5248,225904.7332,0.011
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,2048,0,50,444.4082,46389.4258,508.0001,225759.4249,0.011
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,4096,0,50,443.023,46534.4734,507.1104,224661.5859,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,8192,0,50,438.9344,46967.9415,507.927,222946.6191,0.0108
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,16384,0,50,415.7787,49583.6959,508.0382,211231.4322,0.0102
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,32768,0,50,397.9548,51804.4893,507.9648,202147.019,0.0098
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,65536,0,50,439.1193,46948.1551,479.6136,210607.6149,0.0102
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,131072,0,50,576.7935,35742.1545,397.2813,229149.2946,0.0111
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,262144,0,50,577.1242,35721.6726,378.6997,218556.7591,0.0106
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,0,50,52.7296,390973.0694,378.292,19947.1756,0.001
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,0,50,54.3538,379289.8341,409.9997,22285.0391,0.0011
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16,0,50,54.7127,376801.4614,442.8,24226.8044,0.0012
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,0,50,54.8854,375616.0474,466.3812,25597.5243,0.0012
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,64,0,50,54.9306,375307.2359,489.633,26895.8232,0.0013
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,128,0,50,55.0139,374738.8302,510.314,28074.3613,0.0014
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,256,0,50,54.9682,375050.2477,546.4557,30037.6931,0.0015
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,512,0,50,54.9969,374854.8624,569.837,31339.2497,0.0015
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1024,0,50,54.9744,375008.3523,607.6942,33407.596,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2048,0,50,55.0043,374804.3698,610.169,33561.9041,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4096,0,50,54.9897,374903.8141,605.691,33306.7579,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8192,0,50,55.0024,374817.1811,600.9467,33053.5065,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16384,0,50,54.9635,375082.3869,600.1547,32986.6046,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32768,0,50,55.052,374479.2112,599.61,33009.7513,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,65536,0,50,54.9883,374913.3593,599.555,32968.5018,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,131072,0,50,55.0451,374526.6288,600.228,33039.5899,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,262144,0,50,55.0133,374742.8491,600.0063,33008.332,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,0,50,100.0097,206138.4553,599.9434,60000.1535,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8,0,50,99.959,206243.093,598.4358,59819.0142,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,0,50,99.887,206391.7127,598.3048,59762.8542,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32,0,50,99.884,206397.8103,598.096,59740.2329,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,64,0,50,99.916,206331.8295,598.0078,59750.524,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,128,0,50,99.9831,206193.3594,598.536,59843.4608,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,256,0,50,99.9825,206194.6173,599.928,59982.2713,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,512,0,50,100.1002,205952.0663,600.1632,60076.4563,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,1024,0,50,100.3079,205525.6189,600.527,60237.6017,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,2048,0,50,100.4891,205154.9375,600.2004,60313.6214,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,4096,0,50,100.9113,204296.6786,600.5685,60604.1423,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8192,0,50,101.6064,202899.1475,600.5473,61019.42,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16384,0,50,103.572,199048.4187,599.7495,62117.2605,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32768,0,50,108.165,190596.2166,597.7772,64658.5791,0.0031
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,65536,0,50,118.0468,174641.314,588.7912,69504.8954,0.0034
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,131072,0,50,118.1037,174557.1752,570.8335,67417.5313,0.0033
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,262144,0,50,235.826,87419.7165,487.5932,114987.1711,0.0056
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,50,51.7046,398723.4605,427.796,22119.0275,0.0011
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,50,53.0799,388392.5692,441.6253,23441.4334,0.0011
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,0,0,50,242.6642,84956.2603,429.6284,104255.4324,0.0051
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8,0,50,242.6592,84958.0076,453.8838,110139.0747,0.0053
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16,0,50,242.6576,84958.5678,399.7479,97001.8749,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32,0,50,242.6612,84957.3211,399.819,97020.5467,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,64,0,50,242.5605,84992.567,400.0773,97042.9615,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,128,0,50,242.6087,84975.6847,400.2671,97108.2883,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,256,0,50,242.7394,84929.9344,399.9924,97093.9232,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,512,0,50,242.7288,84933.6433,399.4101,96948.3471,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,1024,0,50,242.8251,84899.9567,399.0131,96890.4127,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,2048,0,50,243.0173,84832.8276,398.917,96943.7243,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,4096,0,50,243.4501,84682.0144,399.7213,97312.1768,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8192,0,50,244.083,84462.4233,400.1763,97676.2431,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16384,0,50,244.1531,84438.1867,399.7958,97611.3841,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32768,0,50,245.7825,83878.3898,397.8322,97780.2054,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,65536,0,50,249.1953,82729.655,393.8048,98134.3139,0.0048
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,131072,0,50,262.0441,78673.1826,387.3834,101511.5348,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,262144,0,50,288.7791,71389.6693,368.241,106340.3071,0.0052
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,0,0,50,510.5919,40376.3574,456.6552,233164.4666,0.0113
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8,0,50,510.6034,40375.448,497.3724,253960.0389,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16,0,50,511.0311,40341.6581,498.8393,254922.4072,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32,0,50,510.4263,40389.4625,499.3264,254869.3219,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,64,0,50,510.6195,40374.179,499.8543,255235.3587,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,128,0,50,510.5276,40381.4491,499.8997,255212.6011,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,256,0,50,510.8122,40358.9459,501.0452,255940.0224,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,512,0,50,510.3272,40397.3033,501.2698,255811.64,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,1024,0,50,510.1982,40407.5143,501.418,255822.5851,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,2048,0,50,510.0079,40422.5956,502.2305,256141.5266,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,4096,0,50,508.2385,40563.3222,502.4482,255363.5096,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8192,0,50,505.6022,40774.8252,504.2896,254969.9757,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16384,0,50,499.439,41277.996,507.5538,253492.1667,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32768,0,50,489.5017,42115.9814,508.4395,248881.9968,0.0121
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,65536,0,50,457.6381,45048.3523,515.1728,235762.721,0.0114
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,131072,0,50,419.8227,49106.0702,520.6921,218598.3718,0.0106
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,262144,0,50,448.6837,45947.3826,505.8006,226944.4899,0.011
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,0,50,54.7981,376214.5108,511.5723,28033.1955,0.0014
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8,0,50,56.6922,363645.2048,527.723,29917.7726,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16,0,50,57.1143,360957.8944,539.442,30809.8306,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32,0,50,57.2152,360321.0297,550.2375,31481.9536,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,64,0,50,57.2636,360016.2927,564.777,32341.1862,0.0016
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,128,0,50,57.2402,360163.84,580.023,33200.6209,0.0016
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,256,0,50,57.2046,360387.7906,592.12,33871.9937,0.0016
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,512,0,50,57.2843,359886.3874,604.0498,34602.5773,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,1024,0,50,57.302,359775.4735,610.9267,35007.3009,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,2048,0,50,57.2988,359795.503,602.578,34526.9837,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,4096,0,50,57.2531,360082.5696,601.449,34434.8192,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8192,0,50,57.2104,360351.5126,600.4343,34351.0698,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16384,0,50,57.3101,359724.1217,599.8857,34379.5369,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32768,0,50,57.4193,359040.2494,599.768,34438.2641,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,65536,0,50,57.3671,359367.2634,599.283,34379.1033,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,131072,0,50,57.341,359530.405,599.6153,34382.5596,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,262144,0,50,57.3529,359456.2457,599.4025,34377.4465,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,0,50,106.9984,192674.259,594.6068,63621.9954,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,8,0,50,106.5832,193424.8288,594.3529,63348.0528,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16,0,50,106.6265,193346.3516,594.5121,63390.7381,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32,0,50,106.5836,193424.1937,594.1885,63330.7424,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,64,0,50,106.6768,193255.2415,596.2405,63604.9999,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,128,0,50,106.6691,193269.0831,599.4835,63946.3823,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,256,0,50,106.7089,193197.0887,599.2974,63950.3445,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,512,0,50,106.7081,193198.4104,599.1874,63938.1691,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,1024,0,50,106.8388,192962.2079,599.1272,64010.0052,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,2048,0,50,106.9463,192768.1944,599.2635,64089.0123,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,4096,0,50,107.3382,192064.4365,599.4311,64341.8297,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,8192,0,50,107.4484,191867.3659,599.4821,64413.3963,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16384,0,50,108.1623,190600.9938,599.2861,64820.1656,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32768,0,50,108.1688,190589.4699,598.7217,64763.0383,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,65536,0,50,111.442,184991.7368,596.9135,66521.2145,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,131072,0,50,118.1358,174509.6587,589.3785,69626.7171,0.0034
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,262144,0,50,157.1939,131149.1137,550.5725,86546.6484,0.0042
