batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,1,1.1838,348285.0089,68.377,80.948,0.0002
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,1,1.1768,350383.4467,68.377,80.4632,0.0002
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,0,1,1,4.527,91079.7541,111.081,502.8622,0.0012
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,0,1,1,4.0326,102245.3523,253.359,1021.7011,0.0025
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,0,1,1,9.7046,42486.622,434.077,4212.5558,0.0102
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,0,1,1,7.8607,52452.7707,491.49,3863.4682,0.0094
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,1,1.04,396450.8856,490.583,510.2161,0.0012
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,1,1.0651,387101.0922,490.583,522.5396,0.0013
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,0,1,1,4.9347,83554.1885,491.759,2426.6949,0.0059
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,0,1,1,4.0668,101385.7674,458.225,1863.515,0.0045
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,0,1,1,10.9896,37518.8027,422.7665,4646.0373,0.0113
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,0,1,1,8.2352,50067.8509,460.026,3788.3886,0.0092
