batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,2500,2844.1599,362424.1269,600.0462,1706627.4291,0.0017,2150.3793,80.2414
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,2500,2772.2985,371818.6014,600.28,1664155.2446,0.0016,2205.0,81.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,0,2500,2854.6244,361095.5468,600.084,1713014.4158,0.0017,2145.0,81.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4,0,2500,2856.5304,360854.6092,600.344,1714900.8697,0.0017,2145.0,81.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,0,2500,2858.6406,360588.226,600.162,1715647.4736,0.0017,2145.0,82.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16,0,2500,2859.9024,360429.1398,600.083,1716178.7939,0.0017,2145.0,82.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,0,2500,2861.1098,360277.0377,600.106,1716969.1373,0.0017,2145.0,82.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,64,0,2500,2861.6273,360211.8784,600.085,1717219.6285,0.0017,2145.0,82.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,128,0,2500,2859.5872,360468.8617,600.091,1716012.5562,0.0017,2145.0,83.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,256,0,2500,2860.8276,360312.571,599.976,1716427.9056,0.0017,2145.0,83.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,512,0,2500,2861.7474,360196.7674,600.495,1718464.9858,0.0017,2137.0,83.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1024,0,2500,2862.1877,360141.357,600.12,1717656.0639,0.0017,2137.0,83.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2048,0,2500,2863.2527,360007.401,600.225,1718595.832,0.0017,2137.0,83.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4096,0,2500,2863.6615,359955.9981,600.091,1718457.5226,0.0017,2137.0,83.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8192,0,2500,2864.2682,359879.7584,600.086,1718807.2524,0.0017,2137.0,83.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16384,0,2500,2864.3488,359869.6389,600.437,1719860.9716,0.0017,2137.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,2500,2822.2414,365238.8359,600.13,1693711.6137,0.0016,2062.0,84.0
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,2500,2750.0061,374832.6754,600.1447,1650401.5384,0.0016,2122.0,84.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,0,2500,2976.126,346353.667,597.702,1778836.4583,0.0017,2107.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,4,0,2500,2964.9404,347660.3287,599.8893,1778636.1575,0.0017,2114.5652,82.8696
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8,0,2500,2952.8729,349081.1062,598.3054,1766719.9338,0.0017,2122.0,82.9375
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16,0,2500,2952.7445,349096.2903,598.4408,1767042.6824,0.0017,2122.0,82.8667
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32,0,2500,2952.8833,349079.8758,598.4738,1767223.3386,0.0017,2122.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,64,0,2500,2952.8956,349078.426,597.9769,1765763.3617,0.0017,2122.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,128,0,2500,2952.8525,349083.5254,597.932,1765604.9843,0.0017,2122.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,256,0,2500,2952.898,349078.139,598.335,1766822.2464,0.0017,2122.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,512,0,2500,2952.8947,349078.5334,598.753,1768054.5603,0.0017,2122.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,1024,0,2500,2952.8498,349083.8384,598.681,1767815.0861,0.0017,2122.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,2048,0,2500,2952.8212,349087.2202,598.746,1767989.8936,0.0017,2122.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,4096,0,2500,2952.8882,349079.3026,598.667,1767796.7158,0.0017,2122.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8192,0,2500,2952.9209,349075.434,598.774,1768132.2698,0.0017,2122.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16384,0,2500,2952.8803,349080.2401,598.526,1767375.6123,0.0017,2122.0,83.0
