batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,32768,0,643,2989.5384,88682.5008,411.0002,1228700.9272,0.0046
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,65536,0,618,2997.0709,85020.2855,400.182,1199373.8337,0.0047
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,131072,0,602,2998.529,82778.8396,392.5228,1176991.0741,0.0047
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,262144,0,572,2998.8514,78645.1928,379.0478,1136707.9119,0.0048
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,0,0,336,2996.0285,46240.7035,517.3612,1550028.7883,0.0112
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,8,0,336,2995.6961,46245.8343,526.9851,1578687.2278,0.0114
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,16,0,336,2995.7874,46244.425,528.7906,1584144.3029,0.0114
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,32,0,336,2995.497,46248.9075,530.8996,1590308.1781,0.0115
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,64,0,336,2995.1648,46254.0377,532.5677,1595127.9855,0.0115
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,128,0,336,2995.1692,46253.9702,533.575,1598147.5157,0.0115
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,256,0,336,2994.5481,46263.5624,535.3186,1603037.1987,0.0116
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,512,0,336,2993.4848,46279.9964,536.5084,1606029.8644,0.0116
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,1024,0,336,2990.6472,46323.9071,536.6893,1605048.5159,0.0116
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,2048,0,337,2994.437,46402.9738,536.4675,1606418.2621,0.0116
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,4096,0,338,2993.9775,46547.8117,537.6789,1609798.5021,0.0116
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,8192,0,342,2999.8285,47006.8097,536.9119,1610643.5851,0.0114
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,16384,0,359,2988.1689,49535.9384,540.6246,1615477.6106,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,32768,0,376,2991.3531,51826.4264,540.9799,1618261.739,0.0104
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,65536,0,341,2994.7634,46948.6338,492.0121,1473459.8039,0.0105
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,131072,0,260,2999.0188,35745.8191,404.2617,1212388.4859,0.0113
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,262144,0,260,2999.3522,35741.8454,400.0602,1199921.5987,0.0112
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,0,2819,3168.4391,366843.481,598.2341,1895468.4348,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,0,2660,2980.4191,367989.4701,600.049,1788397.5844,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16,0,2675,3009.16,366530.0633,599.9696,1805404.637,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,0,2675,3001.3213,367487.3474,599.8877,1800455.8661,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,64,0,2673,3012.448,365856.2584,599.8441,1806999.1666,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,128,0,2662,2991.7394,366872.6863,599.9326,1794842.0785,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,256,0,2665,3007.7978,365325.234,599.731,1803869.7096,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,512,0,2646,2981.0977,365969.3568,599.9108,1788392.5905,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1024,0,2662,2998.7407,366016.1378,599.9546,1799108.302,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2048,0,2662,3009.5878,364696.9442,599.8047,1805164.9161,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4096,0,2642,2989.2508,364419.4545,600.3169,1794497.8136,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8192,0,2656,2997.6727,365321.2625,599.9698,1798513.1781,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16384,0,2656,2999.274,365126.2208,599.6966,1798654.3687,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32768,0,2655,3009.5893,363737.7525,599.8903,1805423.3173,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,65536,0,2642,3004.0037,362629.7668,599.9712,1802315.5436,0.0017
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,131072,0,2635,2982.5747,364267.4663,599.789,1788915.4423,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,262144,0,2652,2999.7524,364518.1952,599.8901,1799521.8303,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,0,1458,2993.9557,200790.5372,599.7927,1795752.8,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8,0,1457,2991.409,200823.6438,599.7663,1794146.2237,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,0,1460,3000.4007,200634.071,599.988,1800204.4857,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32,0,1458,2997.1679,200575.3472,599.6241,1797173.9616,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,64,0,1458,2997.8763,200527.95,599.987,1798686.7176,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,128,0,1462,3006.6786,200489.4233,599.5594,1802682.4632,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,256,0,1458,2999.5922,200413.2361,601.3138,1803696.1492,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,512,0,1456,2997.5472,200274.8592,600.5192,1800084.7906,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,1024,0,1453,2995.598,199992.2547,599.6341,1796262.6951,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,2048,0,1454,3002.4734,199671.6149,600.0636,1801675.1389,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,4096,0,1444,2994.2268,198844.5058,600.3277,1797517.1782,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8192,0,1437,3006.0075,197105.0757,600.2252,1804281.3767,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16384,0,1412,2986.6186,194933.2927,600.2988,1792863.6341,0.0031
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32768,0,1358,3013.1941,185824.8367,598.9766,1804832.7908,0.0032
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,65536,0,1271,2998.696,174760.8752,574.8378,1723763.7389,0.0033
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,131072,0,1271,2998.855,174751.6064,573.3643,1719436.3603,0.0033
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,262144,0,635,2996.1593,87385.6085,368.7137,1104725.0969,0.0042
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,2881,3221.8532,368696.1474,559.2444,1801803.2478,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,1,1.1054,372989.923,600.122,663.3971,0.0016
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,0,0,618,2996.6262,85032.9025,450.0228,1348550.0231,0.0053
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8,0,618,2997.6097,85005.0034,440.6302,1320837.4896,0.0052
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16,0,616,2988.6142,84984.9371,437.0738,1306245.0592,0.0051
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32,0,617,2994.1476,84965.5848,433.3231,1297433.3995,0.0051
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,64,0,618,2999.1331,84961.8239,430.4088,1290853.402,0.0051
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,128,0,617,2994.4292,84957.5935,428.2711,1282427.463,0.005
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,256,0,617,2994.943,84943.0212,426.1066,1276164.982,0.005
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,512,0,616,2990.9023,84919.9217,424.6638,1270127.8172,0.005
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,1024,0,617,2997.6549,84866.1736,422.4364,1266318.5306,0.005
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,2048,0,616,2995.3716,84793.2156,420.1983,1258650.0904,0.005
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,4096,0,615,2996.9101,84612.1043,418.4733,1254126.9224,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8192,0,614,2997.7748,84450.1567,417.0087,1250098.3009,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16384,0,614,2998.6846,84424.5338,414.7266,1243634.1695,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32768,0,610,2999.2215,83859.5242,408.9021,1226387.9175,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,65536,0,602,3003.2172,82649.6162,405.8979,1218999.4413,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,131072,0,572,3011.0936,78325.4432,390.316,1175277.8795,0.005
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,262144,0,510,2961.6203,71002.2138,366.0484,1084096.3519,0.0052
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,0,0,293,2993.0629,40362.9472,504.99,1511466.787,0.0125
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8,0,293,2993.4144,40358.2072,514.1783,1539148.6033,0.0127
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16,0,293,2993.0519,40363.0962,515.2678,1542223.1781,0.0128
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32,0,293,2993.0859,40362.6368,516.5751,1546153.523,0.0128
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,64,0,293,2993.8453,40352.3996,517.3139,1548757.8112,0.0128
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,128,0,293,2992.7624,40367.0003,517.9545,1550114.8707,0.0128
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,256,0,294,3003.3037,40362.6034,518.2876,1556575.0579,0.0128
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,512,0,293,2991.6178,40382.4443,519.4182,1553900.843,0.0129
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,1024,0,293,2990.9142,40391.9437,519.509,1553806.9411,0.0129
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,2048,0,293,2987.1818,40442.4129,520.3029,1554239.435,0.0129
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,4096,0,295,2998.4935,40564.8611,521.5322,1563810.9663,0.0129
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8192,0,296,2992.1555,40788.5859,521.5527,1560566.7779,0.0128
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16384,0,299,2985.939,41287.7628,522.6664,1560650.04,0.0127
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32768,0,304,2977.695,42094.4134,526.4578,1567630.6665,0.0125
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,65536,0,327,2992.9716,45048.0758,534.8236,1600711.7464,0.0119
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,131072,0,357,2995.1114,49145.7918,541.3472,1621395.0313,0.011
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,262144,0,332,2987.305,45823.6422,511.1911,1527083.8677,0.0112
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,0,2751,3187.7315,355827.8604,599.3059,1910426.2427,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8,0,2585,3003.0405,354919.9854,599.8505,1801375.423,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16,0,2580,2999.6472,354634.2058,600.6303,1801678.9506,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32,0,2579,3000.2741,354422.6782,600.3976,1801357.4208,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,64,0,2577,3000.1171,354166.3641,600.2752,1800895.7902,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,128,0,2576,3000.7525,353953.9564,600.227,1801132.5674,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,256,0,2577,3003.8752,353723.2718,600.0506,1802477.0164,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,512,0,2572,2999.284,353577.3786,599.8714,1799184.7759,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,1024,0,2570,2998.251,353424.1511,599.8057,1798368.1186,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,2048,0,2570,2999.1566,353317.4423,599.4932,1797973.9793,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,4096,0,2568,2998.0517,353172.5978,599.6022,1797638.3039,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8192,0,2567,2997.596,353088.7333,599.9698,1798467.0526,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16384,0,2565,2996.5348,352938.5843,599.8643,1797514.3946,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32768,0,2567,2999.6922,352841.991,599.9335,1799615.7732,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,65536,0,2567,3000.4899,352748.1925,599.8901,1799964.1724,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,131072,0,2566,3000.0319,352664.6058,600.0327,1800117.1518,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,262144,0,2566,3001.1055,352538.4407,599.8588,1800239.4812,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,0,1373,2984.578,189678.7593,598.5663,1786467.9145,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,8,0,1379,2997.5149,189685.4438,598.1645,1793007.0083,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16,0,1381,3002.0217,189675.3735,599.2699,1799021.3053,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32,0,1380,2999.4737,189699.0338,599.8949,1799369.087,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,64,0,1379,2997.5928,189680.5151,599.2551,1796322.7836,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,128,0,1379,2998.4298,189627.5665,599.8927,1798736.1022,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,256,0,1379,3000.31,189508.7355,601.0709,1803399.0227,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,512,0,1379,3001.9935,189402.4597,601.0412,1804321.8847,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,1024,0,1375,2995.0119,189293.2997,600.441,1798327.7852,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,2048,0,1375,2997.1437,189158.6573,600.6685,1800289.7126,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,4096,0,1372,2996.6255,188778.5898,600.3076,1798897.1473,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,8192,0,1365,2996.7642,187806.7371,600.0174,1798110.6815,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16384,0,1364,2994.6794,187799.8022,599.9697,1796716.9927,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32768,0,1346,2999.2485,185039.1866,599.805,1798964.2976,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,65536,0,1338,2981.5333,185032.2995,600.1342,1789320.227,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,131072,0,1271,2998.8414,174752.4016,584.6998,1753422.033,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,262144,0,953,2997.5934,131084.4766,487.6934,1461906.5475,0.0037
