batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,1,1.1099,371493.777,73.709,81.8088,0.0002
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,1,1.1081,372084.1474,73.709,81.679,0.0002
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,0,0,1,4.3798,94140.7196,113.513,497.1634,0.0012
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,16,0,1,4.3985,93740.9094,253.289,1114.0848,0.0027
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,32768,0,1,4.7486,86829.635,371.51,1764.1424,0.0043
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,131072,0,1,5.1287,80394.7826,403.275,2068.2571,0.005
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,0,0,1,8.9297,46173.828,429.73,3837.3454,0.0093
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,16,0,1,8.9321,46161.1626,487.964,4358.5511,0.0106
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,32768,0,1,8.0939,50941.3836,495.118,4007.4589,0.0097
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,131072,0,1,11.6333,35442.7751,416.113,4840.7723,0.0117
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,0,1,1.0638,387592.7061,416.113,442.6564,0.0011
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16,0,1,1.0883,378867.4035,417.514,454.3755,0.0011
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32768,0,1,1.0994,375038.7544,433.206,476.2658,0.0012
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,131072,0,1,1.0983,375417.7994,433.206,475.7849,0.0012
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,0,1,1.9961,206558.429,445.06,888.3963,0.0022
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,0,1,1.9984,206318.6368,488.741,976.723,0.0024
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32768,0,1,2.194,187932.9737,509.075,1116.8887,0.0027
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,131072,0,1,2.5203,163597.9377,513.987,1295.4045,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,1,1.0485,393241.5077,542.684,569.0085,0.0014
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,1,1.0663,386677.0757,576.515,614.7426,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,0,0,1,4.8761,84559.2051,563.189,2746.1507,0.0067
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16,0,1,4.8717,84635.4222,491.881,2396.2878,0.0058
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32768,0,1,4.947,83347.1516,433.073,2142.4043,0.0052
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,131072,0,1,5.1354,80289.58,375.648,1929.0922,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,0,0,1,10.1913,40457.8724,427.113,4352.8214,0.0106
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16,0,1,10.2345,40286.9058,480.131,4913.9069,0.0119
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32768,0,1,9.7958,42091.128,482.936,4730.7512,0.0115
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,131072,0,1,8.5556,48192.8772,490.099,4193.0694,0.0102
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,0,1,1.0985,375349.4471,492.45,540.9504,0.0013
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16,0,1,1.1308,364634.361,510.715,577.5002,0.0014
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32768,0,1,1.1426,360862.2244,510.715,583.5368,0.0014
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,131072,0,1,1.1441,360389.117,525.203,600.8784,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,0,1,2.1279,193770.0322,538.015,1144.8244,0.0028
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16,0,1,2.1253,194005.3553,551.263,1171.5915,0.0028
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32768,0,1,2.2087,186676.3273,565.371,1248.7496,0.003
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,131072,0,1,2.5143,163991.5991,573.714,1442.4639,0.0035
