batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,2500,2802.0434,367871.5822,600.5584,1682790.801,0.0016,2183.4286,73.1786
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,2500,2744.8494,375536.876,599.879,1646577.485,0.0016,2230.0357,74.7143
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,1,2500,2824.1862,364987.3146,600.01,1694539.9847,0.0016,2167.0,76.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,1,2500,2830.7654,364139.0222,599.841,1698009.1585,0.0016,2167.0,77.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,64,1,2500,2836.4731,363406.2871,600.144,1702292.3013,0.0017,2160.0,78.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,128,1,2500,2841.8092,362723.9145,600.181,1705599.8773,0.0017,2160.0,79.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,256,1,2500,2845.9767,362192.7634,600.154,1708024.2764,0.0017,2160.0,79.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,512,1,2500,2848.568,361863.2806,600.144,1709550.9764,0.0017,2160.0,80.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1024,1,2500,2867.2284,359508.2066,600.459,1721653.1164,0.0017,2160.0,80.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2048,1,2500,2890.5805,356603.8574,600.0548,1734506.8165,0.0017,2167.8421,80.9474
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4096,1,2500,2918.6444,353174.9762,600.0474,1751325.0871,0.0017,2182.0,81.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8192,1,2500,2943.4465,350199.0471,599.4668,1764498.2928,0.0017,2189.0,81.125
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16384,1,2500,3011.0104,342340.9422,599.793,1805982.9848,0.0018,2205.0,82.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32768,1,2500,3112.808,331145.4273,600.0999,1867995.9264,0.0018,2243.4118,82.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,65536,1,2500,5570.5156,185044.298,396.655,2209572.8709,0.0021,2287.0,73.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,131072,1,2500,11140.8113,92523.9754,257.195,2865360.962,0.0028,2370.0,63.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,262144,1,2500,22281.6702,46261.8889,184.3362,4107318.5562,0.004,2400.0,54.5247
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,524288,1,2500,44563.3502,23130.9393,145.6858,6492247.4318,0.0063,2415.0,45.1933
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1048576,1,2500,44563.4198,23130.9032,152.8059,6809554.8267,0.0066,2272.0,43.0067
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2097152,1,2500,44563.5113,23130.8558,152.4613,6794208.9062,0.0066,2272.0,42.809
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4194304,1,2500,44563.6092,23130.8049,152.2506,6784834.9817,0.0066,2272.0,42.0157
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8388608,1,2500,44563.6933,23130.7613,152.2403,6784387.9845,0.0066,2272.0,42.0045
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16777216,1,2500,44563.7723,23130.7203,152.1507,6780408.0022,0.0066,2272.0,42.0
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,2500,2710.0513,380358.9036,601.2689,1629469.6572,0.0016,2149.4286,59.9286
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,2500,2646.0266,389562.2769,599.9582,1587505.3229,0.0015,2202.6296,62.8889
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,1,2500,2854.7307,361082.1,601.117,1716027.1458,0.0017,2197.0,65.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32,1,2500,2864.0189,359911.0816,600.603,1720138.362,0.0017,2190.0,67.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,64,1,2500,2871.8394,358930.9845,601.22,1726607.2973,0.0017,2190.0,69.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,128,1,2500,2881.0367,357785.1547,600.557,1730226.74,0.0017,2182.0,70.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,256,1,2500,2889.8067,356699.349,600.284,1734704.6957,0.0017,2175.0,72.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,512,1,2500,2894.836,356079.6347,600.447,1738195.6013,0.0017,2175.0,73.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,1024,1,2500,2905.4906,354773.8684,599.846,1742846.9336,0.0017,2167.0,74.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,2048,1,2500,2922.1889,352746.5783,599.816,1752775.6836,0.0017,2167.0,75.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,4096,1,2500,2941.4511,350436.6096,600.2619,1765641.0945,0.0017,2167.0,75.3077
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8192,1,2500,2959.4511,348305.1824,599.27,1773510.2535,0.0017,2167.0,76.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16384,1,2500,3031.1003,340071.9376,600.633,1820578.8647,0.0018,2197.0,77.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32768,1,2500,3112.9239,331133.1032,600.0349,1867863.0978,0.0018,2227.0,77.5312
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,65536,1,2500,3932.1279,262146.1379,502.883,1977400.2908,0.0019,2265.0,75.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,131072,1,2500,3932.3641,262130.3962,502.364,1975478.1427,0.0019,2265.0,74.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,262144,1,2500,7864.2297,131073.5044,314.515,2473418.2163,0.0024,2355.0,66.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,524288,1,2500,15728.4968,65536.5968,214.6438,3376023.7514,0.0033,2392.0,57.6242
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,1048576,1,2500,15728.4844,65536.6485,209.6022,3296724.5672,0.0032,2392.0,52.7089
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,2097152,1,2500,15728.4898,65536.6258,207.1219,3257714.3652,0.0032,2392.0,50.0255
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,4194304,1,2500,15728.4639,65536.7338,205.7959,3236853.1627,0.0031,2392.0,48.4177
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8388608,1,2500,15728.473,65536.6959,204.9956,3224268.3367,0.0031,2392.0,47.3503
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16777216,1,2500,15728.4716,65536.7015,204.4809,3216171.819,0.0031,2392.0,46.9114
