batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,50,53.0809,388385.2525,57.205,3036.4935,0.0001,877.0,46.0
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,50,52.1219,395531.5612,88.146,4594.334,0.0002,877.0,40.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,1024,50,97.7863,210825.5318,230.846,22573.57,0.0011,2272.0,50.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,256,50,98.278,209770.6366,289.352,28436.9419,0.0014,2377.0,51.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,64,50,98.4371,209431.7223,331.325,32614.6589,0.0016,2392.0,52.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,16,50,98.4144,209479.8591,571.678,56261.3702,0.0027,2385.0,52.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,4,50,98.5163,209263.2694,609.399,60035.7347,0.0029,2385.0,53.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,1,50,98.6001,209085.4595,602.078,59364.9389,0.0029,2377.0,53.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,0,50,98.6476,208984.8056,601.08,59295.0807,0.0029,2377.0,54.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8,1024,50,98.756,208755.2874,600.491,59302.106,0.0029,2377.0,54.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8,256,50,98.7093,208854.1334,600.4,59265.0571,0.0029,2377.0,54.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8,64,50,98.8241,208611.497,600.301,59324.2049,0.0029,2370.0,55.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8,16,50,98.7828,208698.7342,599.778,59247.7436,0.0029,2370.0,55.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8,4,50,98.8813,208490.7158,600.642,59392.2906,0.0029,2370.0,55.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8,1,50,98.8771,208499.6561,600.0,59326.2648,0.0029,2370.0,55.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8,0,50,98.9027,208445.667,599.941,59335.7955,0.0029,2370.0,56.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,1024,50,98.9509,208344.1332,599.688,59339.6775,0.0029,2370.0,56.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,256,50,98.8913,208469.7805,599.303,59265.8396,0.0029,2370.0,56.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,64,50,99.0272,208183.5838,599.592,59375.9331,0.0029,2370.0,56.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,16,50,99.0277,208182.6799,600.211,59437.489,0.0029,2370.0,57.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,4,50,98.9885,208265.1004,600.134,59406.3447,0.0029,2370.0,57.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,1,50,99.0421,208152.3087,600.531,59477.855,0.0029,2370.0,57.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,0,50,99.0787,208075.4774,600.554,59502.0958,0.0029,2370.0,57.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32,1024,50,99.0836,208065.2085,599.927,59442.9071,0.0029,2370.0,57.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32,256,50,99.0931,208045.0933,600.536,59509.0021,0.0029,2362.0,58.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32,64,50,99.0973,208036.4669,599.787,59437.2459,0.0029,2362.0,58.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32,16,50,99.1102,208009.1983,599.29,59395.7799,0.0029,2362.0,58.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32,4,50,99.1251,207977.9524,599.94,59469.1347,0.0029,2362.0,58.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32,1,50,99.1928,207836.0497,600.105,59526.1048,0.0029,2362.0,58.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32,0,50,99.2558,207704.2148,599.988,59552.2746,0.0029,2362.0,59.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,64,1024,50,99.1938,207834.0171,600.663,59582.0371,0.0029,2362.0,59.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,64,256,50,99.1974,207826.4118,600.971,59614.7703,0.0029,2362.0,59.0
