batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,26,0,50,56.8597,362574.0756,598.34,34021.4162,0.0017,2347.0,68.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,32768,50,65.064,316854.8746,602.537,39203.4625,0.0019,2347.0,68.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,16384,50,65.0596,316876.1574,602.293,39184.9549,0.0019,2332.0,68.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,8192,50,65.0307,317017.0716,602.092,39154.466,0.0019,2332.0,68.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,4096,50,65.0546,316900.5559,601.602,39136.9853,0.0019,2340.0,68.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,2048,50,64.9923,317204.2362,601.998,39125.2539,0.0019,2340.0,68.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,1024,50,65.052,316913.4703,602.0,39161.2811,0.0019,2347.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,256,50,65.0098,317118.8428,603.69,39245.7861,0.0019,2347.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,64,50,65.0649,316850.4917,599.877,39030.9322,0.0019,2340.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,16,50,65.0693,316829.2123,600.256,39058.2149,0.0019,2340.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,4,50,65.0507,316919.8522,600.157,39040.6042,0.0019,2340.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,1,50,71.6585,287695.8383,600.275,43014.7869,0.0021,2355.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,28,0,50,56.9104,362251.1315,598.715,34073.0874,0.0017,2355.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,32768,50,65.1592,316392.0835,601.557,39196.95,0.0019,2332.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,16384,50,65.1212,316576.4688,600.736,39120.6558,0.0019,2332.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,8192,50,65.0865,316745.4372,601.025,39118.5968,0.0019,2340.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,4096,50,65.1679,316349.8495,600.497,39133.105,0.0019,2340.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,2048,50,65.0991,316683.8874,600.821,39112.9196,0.0019,2340.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,1024,50,65.1159,316602.3769,600.793,39121.1661,0.0019,2340.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,256,50,65.064,316855.0693,601.01,39104.0858,0.0019,2340.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,64,50,65.1264,316551.3812,601.658,39183.8027,0.0019,2340.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,16,50,65.1207,316578.7487,600.814,39125.4535,0.0019,2340.0,70.0
