batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,50,53.4318,385834.543,72.745,3886.898,0.0002,1155.0,32.0
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,50,52.042,396138.3635,91.616,4767.8823,0.0002,1155.0,36.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,32768,50,55.7382,369869.4777,119.996,6688.3559,0.0003,2265.0,49.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,16384,50,56.1986,366839.3723,255.601,14364.4071,0.0007,2265.0,49.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,8192,50,56.4053,365494.6882,314.537,17741.5586,0.0009,2325.0,50.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,4096,50,56.4989,364888.9972,336.891,19033.9857,0.0009,2325.0,50.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,2048,50,56.5462,364584.1541,355.81,20119.6981,0.001,2280.0,51.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,1024,50,56.5415,364614.3954,524.896,29678.4046,0.0014,2265.0,51.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,256,50,56.5957,364265.0865,591.233,33461.2544,0.0016,2265.0,51.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,64,50,56.5919,364289.8677,609.766,34507.7952,0.0017,2265.0,52.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,16,50,56.5704,364428.261,608.88,34444.5693,0.0017,2265.0,52.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,4,50,56.6153,364138.9796,606.2,34320.2039,0.0017,2265.0,52.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,1,50,56.615,364140.7159,601.394,34047.9484,0.0017,2265.0,52.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,0,50,56.6165,364131.6538,600.824,34016.5243,0.0017,2265.0,53.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,32768,50,64.0882,321679.3085,600.776,38502.6434,0.0019,2265.0,53.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,16384,50,63.8903,322675.8557,598.53,38240.2349,0.0019,2340.0,53.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,8192,50,64.1129,321555.5292,598.163,38349.9377,0.0019,2340.0,53.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,4096,50,63.8661,322797.6683,598.193,38204.2815,0.0019,2385.0,54.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,2048,50,63.9188,322531.6332,597.831,38212.6551,0.0019,2385.0,54.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,1024,50,63.92,322525.8304,598.071,38228.6834,0.0019,2385.0,54.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,256,50,63.9191,322530.4172,597.898,38217.0817,0.0019,2385.0,54.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,64,50,64.0561,321840.3586,597.992,38305.0443,0.0019,2385.0,54.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,16,50,64.0007,322119.0491,599.209,38349.7925,0.0019,2385.0,55.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,4,50,63.9873,322186.5061,599.274,38345.9222,0.0019,2385.0,55.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,1,50,71.4557,288512.0398,599.359,42827.6444,0.0021,2385.0,54.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,0,50,56.0075,368090.5259,593.607,33246.4648,0.0016,2385.0,55.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16,32768,50,64.4383,319931.6998,597.367,38493.2919,0.0019,2377.0,55.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16,16384,50,64.4595,319826.0762,597.469,38512.5793,0.0019,2377.0,55.0
