batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,50,56.4395,365273.6343,47.093,2657.903,0.0001,1635.0,42.0
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,50,52.3738,393629.2642,83.211,4358.0726,0.0002,1635.0,37.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,0,0,50,222.6603,92588.775,280.981,62563.3095,0.003,2302.0,44.3333
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,0,1,50,221.7291,92977.5967,477.749,105930.8773,0.0051,2344.6667,44.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,0,4,50,219.6961,93838.0116,436.059,95800.4516,0.0046,2392.3333,44.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,0,16,50,219.6448,93859.9074,422.1293,92718.524,0.0045,2415.0,44.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,0,64,50,219.5572,93897.3475,411.3987,90325.5583,0.0044,2415.0,44.6667
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,0,256,50,216.7589,95109.5665,411.3227,89157.8401,0.0043,2415.0,45.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,0,1024,50,216.6453,95159.4469,409.5337,88723.5273,0.0043,2415.0,45.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,8,0,50,216.6548,95155.2708,408.7097,88548.8976,0.0043,2415.0,46.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,8,1,50,216.65,95157.3619,410.405,88914.2457,0.0043,2415.0,46.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,8,4,50,216.6985,95136.0468,411.861,89249.6799,0.0043,2415.0,46.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,8,16,50,216.7303,95122.1147,411.524,89189.7138,0.0043,2415.0,47.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,8,64,50,216.6284,95166.8597,411.1747,89072.1036,0.0043,2415.0,47.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,8,256,50,216.7955,95093.5213,412.7473,89481.7451,0.0043,2415.0,47.0
16,256,mlp_up_proj,36,4096,4096,12288,wmma_opt,8,1024,50,216.5785,95188.7867,411.8587,89199.7252,0.0043,2415.0,48.0
