batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,2500,2767.0887,372518.6477,600.7881,1662433.9992,0.0016,2212.6786,59.6071
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,2500,2703.0956,381337.6606,598.6816,1618293.4763,0.0016,2263.2593,62.8519
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,1,2500,2794.6904,368839.4811,601.9681,1682314.4352,0.0016,2219.6364,65.4545
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,1,2500,2795.7384,368701.2235,599.6305,1676409.9859,0.0016,2205.875,67.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,64,1,2500,2803.4449,367687.6812,601.11,1685178.7578,0.0016,2197.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,128,1,2500,2812.6322,366486.6558,600.2,1688141.8171,0.0016,2197.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,256,1,2500,2820.2184,365500.8222,599.7789,1691507.4513,0.0016,2194.1176,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,512,1,2500,2825.9916,364754.1488,600.162,1696052.755,0.0016,2190.0,73.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1024,1,2500,2836.7581,363369.775,600.941,1704724.247,0.0017,2190.0,75.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2048,1,2500,2853.2698,361266.9747,600.39,1713074.6594,0.0017,2190.0,75.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4096,1,2500,2867.7822,359438.7825,599.833,1720190.4148,0.0017,2190.0,76.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8192,1,2500,2885.449,357238.0363,599.958,1731148.2387,0.0017,2190.0,77.0
