batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,50,53.4061,386020.1128,78.739,4205.1458,0.0002,1860.0,32.0
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,50,52.2607,394480.4579,111.903,5848.1343,0.0003,1860.0,36.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,0,50,53.5365,385080.4583,144.559,7739.1765,0.0004,1860.0,48.0
16,256,mlp_up_proj,36,4096,4096,12288,ptx_sm80,0,0,50,93.9518,219429.9999,197.52,18557.3591,0.0009,2295.0,48.0
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,0,50,98.1607,210021.3658,237.105,23274.3914,0.0011,2340.0,50.0
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,50,53.3951,386100.1429,466.526,24910.1871,0.0012,2392.0,52.0
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,50,52.3837,393554.6463,603.232,31599.5157,0.0015,2392.0,52.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,0,50,56.2501,366502.9375,602.715,33902.8056,0.0016,2235.0,51.0
16,256,mlp_down_proj,36,4096,12288,4096,ptx_sm80,0,0,50,98.2248,209884.2236,602.669,59197.0625,0.0029,2235.0,49.0
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,0,50,104.368,197530.261,594.9875,62097.6697,0.003,2332.0,51.0
