batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c,test_case
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,0,3000,5275.4494,234473.0255,159.045,839033.8495,0.0007,1230.0,46.0,LD+MMA
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,2500,6198.2328,166304.2003,197.578,1224634.4427,0.0012,935.5323,48.0,LD+MMA
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,2500,6203.9372,166151.2862,190.2966,1180588.2421,0.0011,936.2097,47.0161,LD+MMA
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,0,3000,6826.7905,181190.6458,138.811,947633.6175,0.0008,930.0,43.0,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,5405.1453,381411.4522,588.2173,3179399.8296,0.0015,2141.8889,61.7407,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,5269.2344,391249.3061,600.1104,3162122.3425,0.0015,2189.1509,65.1887,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,5133.6421,481899.8099,377.157,1936189.0618,0.0008,2422.0,57.0,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,5442.586,378787.64,577.3526,3142290.973,0.0015,2137.7455,67.8182,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,5425.7565,379962.5535,574.6113,3117701.0568,0.0015,2129.3091,69.3636,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,5836.1789,423890.5604,279.16,1629227.7134,0.0007,2130.0,58.0,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,6300.6492,327201.8847,472.4172,2976535.306,0.0014,1830.0,66.5873,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,6298.3035,327323.7486,453.2886,2854949.2832,0.0014,1830.0,66.5873,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,6786.4828,364533.6239,222.9994,1513381.6914,0.0006,1830.0,56.9811,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,7523.7409,274010.5399,334.6879,2518104.9973,0.0012,1530.0,60.1579,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,7521.0343,274109.1495,319.7636,2404953.2256,0.0012,1530.0,59.25,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,8092.8373,305690.2128,166.311,1345927.8677,0.0005,1530.0,51.0,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,9361.9485,220208.8914,247.1672,2313967.0173,0.0011,1230.0,53.4255,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,9359.9943,220254.8676,236.2369,2211175.9742,0.0011,1230.0,52.2128,LD+MMA
