batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,2500,2752.8146,374450.2663,598.7854,1648345.0591,0.0016,2224.5,53.9286
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,2500,2700.9327,381643.0301,600.6521,1622320.9462,0.0016,2266.8148,57.963
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,0,2500,2766.4089,372610.1931,600.073,1660047.2825,0.0016,2212.0,62.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4,0,2500,2774.1494,371570.5255,600.3732,1665524.9934,0.0016,2210.5,63.2143
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,0,2500,2777.6406,371103.5012,599.974,1666512.1402,0.0016,2205.0,66.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16,0,2500,2785.0237,370119.7065,600.23,1671654.7701,0.0016,2197.0,68.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,0,2500,2791.8064,369220.4936,600.868,1677507.1508,0.0016,2197.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,64,0,2500,2798.3601,368355.7939,599.998,1679010.4549,0.0016,2190.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,128,0,2500,2804.1297,367597.8905,599.727,1681712.274,0.0016,2182.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,256,0,2500,2808.0585,367083.5714,599.9598,1684722.3067,0.0016,2182.0,73.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,512,0,2500,2812.859,366457.097,600.281,1688505.8259,0.0016,2175.0,74.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1024,0,2500,2816.786,365946.2032,599.709,1689251.9303,0.0016,2175.0,75.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2048,0,2500,2821.4355,365343.1531,599.9511,1692723.2998,0.0016,2175.0,76.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4096,0,2500,2826.2842,364716.3827,600.187,1696299.0369,0.0016,2167.0,77.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8192,0,2500,2829.2415,364335.1533,600.071,1697745.8014,0.0016,2167.0,77.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16384,0,2500,2839.9833,362957.1227,600.318,1704893.0682,0.0017,2160.0,78.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32768,0,2500,2840.3831,362906.0275,600.152,1704661.6042,0.0017,2145.0,78.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,65536,0,2500,2840.1353,362937.691,600.311,1704964.4674,0.0017,2160.0,79.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,131072,0,2500,2844.65,362361.6782,600.353,1707794.1668,0.0017,2145.0,79.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,262144,0,2500,2850.8428,361574.5294,599.915,1710263.3704,0.0017,2152.0,80.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,524288,0,2500,2847.7235,361970.5827,599.738,1707888.0235,0.0017,2152.0,80.0
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,2500,2806.6517,367267.5727,599.8945,1683694.8597,0.0016,2077.0,81.0
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,2500,2721.0732,378818.2355,600.2354,1633284.4454,0.0016,2141.8571,81.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,0,2500,2943.2089,350227.3129,600.094,1766202.0131,0.0017,2130.0,80.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,4,0,2500,2945.2001,349990.5284,600.058,1767290.902,0.0017,2130.0,81.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8,0,2500,2946.7183,349810.2156,600.3283,1768998.4023,0.0017,2130.0,81.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16,0,2500,2947.8491,349676.0185,600.138,1769116.2884,0.0017,2130.0,81.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32,0,2500,2949.3471,349498.4174,600.452,1770941.3775,0.0017,2122.0,81.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,64,0,2500,2968.402,347254.9079,600.445,1782362.1179,0.0017,2115.0,81.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,128,0,2500,2963.2577,347857.7538,599.799,1777358.977,0.0017,2122.0,82.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,256,0,2500,2951.3731,349258.5067,600.0872,1771081.1034,0.0017,2126.0,82.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,512,0,2500,2952.7942,349090.4157,598.6032,1767552.1489,0.0017,2122.0,82.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,1024,0,2500,2952.7883,349091.1065,598.474,1767167.0526,0.0017,2122.0,82.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,2048,0,2500,2952.7802,349092.0703,599.334,1769701.5648,0.0017,2122.0,82.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,4096,0,2500,2953.1182,349052.1095,599.032,1769012.3249,0.0017,2122.0,82.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8192,0,2500,2974.6449,346526.1234,601.582,1789492.8029,0.0017,2107.0,82.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16384,0,2500,2976.3028,346333.0888,598.177,1780355.8956,0.0017,2107.0,82.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32768,0,2500,2976.315,346331.6673,597.613,1778684.5612,0.0017,2107.0,82.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,65536,0,2500,2976.2996,346333.4607,599.567,1784491.0403,0.0017,2107.0,83.0
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,131072,0,2500,2952.8517,349083.6172,598.383,1766936.2564,0.0017,2122.0,83.0
