batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,2500,2751.8612,374579.9884,601.0803,1654089.638,0.0016,2224.75,53.8214
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,2500,2699.078,381905.2857,599.896,1619165.9899,0.0016,2267.8519,57.5926
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,1,2500,2769.3646,372212.5131,599.81,1661092.5705,0.0016,2220.0,61.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,1,2500,2777.3999,371135.6638,600.41,1667578.6668,0.0016,2212.0,64.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,64,1,2500,2779.8172,370812.9257,600.151,1668310.076,0.0016,2212.0,66.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,128,1,2500,2788.2313,369693.9228,599.851,1672523.3077,0.0016,2205.0,67.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,256,1,2500,2796.0649,368658.1656,600.04,1677750.773,0.0016,2197.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,512,1,2500,2803.3151,367704.7029,600.112,1682303.0397,0.0016,2197.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1024,1,2500,2817.4482,365860.1947,599.804,1689916.7068,0.0016,2197.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2048,1,2500,2830.172,364215.3721,599.589,1696940.0041,0.0016,2197.0,73.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4096,1,2500,2841.9386,362707.3973,600.7424,1707273.0457,0.0017,2197.0,74.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8192,1,2500,2857.383,360746.9367,599.974,1714355.4859,0.0017,2197.0,75.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16384,1,2500,2922.8413,352667.8524,600.699,1755747.8238,0.0017,2205.0,76.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32768,1,2500,3112.8925,331136.445,599.9737,1867653.6803,0.0018,2276.0,76.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,65536,1,2500,5570.7195,185037.525,385.245,2146091.838,0.0021,2280.0,68.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,131072,1,2500,11141.1514,92521.151,251.263,2799359.1247,0.0027,2370.0,59.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,262144,1,2500,22282.3214,46260.5369,181.4263,4042599.835,0.0039,2400.0,51.6996
16,256,mlp_up_proj,36,4096,4096,12288,cublas,0,0,2500,2886.9513,357052.1449,545.4311,1574633.0288,0.0015,2121.5172,63.3448
16,256,mlp_up_proj,36,4096,4096,12288,cublas_bf16,0,0,2500,2879.7626,357943.4473,518.5388,1493268.5217,0.0014,2122.0,64.5862
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,1,2500,2897.3534,355770.2519,551.5266,1597967.5454,0.0016,2115.0,67.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,1,2500,2899.9658,355449.7628,554.5665,1608223.7316,0.0016,2115.0,68.7
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,64,1,2500,2902.2001,355176.113,556.3587,1614664.3935,0.0016,2115.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,128,1,2500,2905.2739,354800.3358,559.595,1625776.7414,0.0016,2115.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,256,1,2500,2906.2955,354675.6224,560.009,1627551.6142,0.0016,2115.0,73.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,512,1,2500,2903.7116,354991.2262,561.618,1630776.7165,0.0016,2115.0,74.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1024,1,2500,2941.3024,350454.3224,556.794,1637699.5469,0.0016,2115.0,74.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2048,1,2500,3019.029,341431.679,545.16,1645853.8665,0.0016,2115.0,74.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4096,1,2500,3174.9721,324661.801,521.1638,1654680.4123,0.0016,2107.0,74.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8192,1,2500,3522.6475,292618.5938,473.402,1667628.3609,0.0016,2077.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16384,1,2500,4178.1051,246712.8344,403.225,1684716.4282,0.0016,2002.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32768,1,2500,5576.6151,184841.9022,316.827,1766822.2462,0.0017,1987.0,65.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,65536,1,2500,5570.6803,185038.8276,314.656,1752847.9799,0.0017,1987.0,63.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,131072,1,2500,11141.18,92520.9134,204.637,2279897.6545,0.0022,2077.0,55.0
